state,abbreviation,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
Georgia,GA,,,,,,,,,,,,,,,,,,
